CUSIP,Offer date,Company name,Ticker,Founding,PERM,VC dummy,Rollup,Dual,Post-issue shares,Internet
16936D106,20110207,China Century Dragon Media Inc,CDM,2007,12544,0,0,0,.,0
374396109,20110208,Gevo Inc,GEVO,2005,12579,1,0,0,.,0
452834104,20110208,Imperial Holdings Inc,IFT,2006,12557,0,0,0,.,0
34385P108,20110209,Fluidigm Corp,FLDM,1999,12577,1,0,0,.,0
49456B101,20110210,Kinder Morgan Inc,KMI,1992,12558,0,0,0,.,0
49726K105,20110210,Kips Bay Medical Inc,KIPS,2007,12580,0,0,0,.,0
00444T100,20110211,AcelRx Pharmaceuticals Inc,ACRX,2005,12573,1,0,0,.,0
98982X103,20110214,Zuoan Fashion Ltd,ZA,1992,12572,1,0,1,110722500,0
40412C101,20110309,HCA Holdings Inc,HCA,1968,12622,0,0,0,.,0
55932N106,20110310,MagnaChip Semiconductor Corp,MX,1981,12629,0,0,0,.,0
21925Y103,20110316,Cornerstone OnDemand Inc,CSOD,1999,12639,1,0,0,.,0
81763U100,20110324,ServiceSource International,SREV,1999,12640,1,0,0,.,0
037612306,20110329,Apollo Global Management LLC,APO,1990,12591,0,0,1,120972042,0
74734M109,20110329,Qihoo 360 Technology Co Ltd,QIHU,2005,12636,1,0,1,174562695,1
86782T109,20110330,Sunshine Financial Inc,,-99,.,0,.,0,.,0
35553P101,20110331,Fraternity Community Bancorp,FRTR,-99,.,0,0,0,.,0
36191G107,20110331,GNC Holdings Inc,GNC,1935,12660,0,0,1,87444748,0
89413J102,20110401,Tranzyme Inc,TZYM,1998,12698,1,0,0,.,0
Y2745C102,20110406,Golar LNG Partners LP,GMLP,2007,12689,0,0,1,23127254,0
80007T101,20110406,SandRidge Mississippian Trust,SDT,-99,12679,0,0,1,28000000,0
126633106,20110407,CVR Partners LP,UAN,2007,12644,0,0,1,73000000,0
G0457F107,20110413,Arcos Dorados Holdings Inc,ARCO,1967,12684,0,0,1,129529412,0
87261Q103,20110413,TMS International Corp,TMS,2006,12682,0,0,1,37575973,0
98974X103,20110413,Zipcar Inc,ZIP,1999,12700,1,0,0,.,0
Y09675102,20110414,Box Ships Inc,TEU,2010,12687,0,0,1,16113000,0
28849P100,20110414,Ellie Mae Inc,ELLI,1997,12645,1,0,0,.,1
817323108,20110414,Sequans Communications SA,SQNS,2003,12680,1,0,1,34521629,0
00912X302,20110418,Air Lease Corp,AL,2010,12641,0,0,1,95676169,0
786692103,20110419,Sagent Pharmaceuticals Inc,SGNT,2006,12695,1,0,0,.,0
88160T107,20110419,Tesoro Logistics LP,TLLP,2010,12683,0,0,1,15254890,0
761248103,20110420,Responsys Inc,MKTG,1998,12691,1,0,0,.,0
90138A103,20110421,21Vianet Group Inc,VNET,1999,12699,1,0,1,322515330,0
353523202,20110428,Franklin Financial Corp,FRNK,-99,88975,0,.,0,.,0
09739C102,20110503,Boingo Wireless Inc,WIFI,2001,12798,1,0,0,.,1
759892102,20110503,Renren Inc,RENN,2002,12759,1,0,1,1199684529,1
64118U108,20110504,NetQin Mobile Inc,NQ,2005,12746,1,0,1,229109213,0
74972G103,20110504,RPX Corp,RPXC,2008,12795,1,0,0,.,0
78454K201,20110504,SMG Indium Resources Ltd,SGMEU,2008,.,0,0,1,6515551,0
88362T103,20110504,Thermon Group Holdings Inc,THR,1961,12783,0,0,0,.,0
91829B103,20110505,VOC Energy Tr,VOC,2010,12786,0,0,1,17000000,0
358453108,20110510,FriendFinder Networks Inc,FFN,2004,12793,2,0,0,.,1
G5315B107,20110510,Kosmos Energy Ltd,KOS,2003,12788,1,0,0,.,0
16951E108,20110511,China Zenix Auto International,ZX,2003,12720,0,0,.,-9,0
477374102,20110511,Jiayuan.com International Ltd,DATE,2003,12791,1,0,1,46889394,1
62913M107,20110511,NGL Energy Partners LP,NGL,2010,12745,0,0,1,8514222,0
71910C103,20110511,Phoenix New Media Ltd,FENG,2007,12751,1,0,1,604505437,0
53578A108,20110519,LinkedIn Corp,LNKD,2003,12742,1,0,1,95674627,1
N97284108,20110524,Yandex NV,YNDX,2000,12799,1,0,1,321247458,1
G3727Q101,20110525,Freescale Semiconductor Hldg I,FSL,1949,12787,0,0,0,.,0
54222A106,20110525,Lone Pine Resources Inc,LPR,2010,12743,0,0,0,.,0
848577102,20110525,Spirit Airlines Inc,SAVE,1964,12796,2,0,0,.,0
00506D100,20110525,The Active Network Inc,ACTV,1998,12719,2,0,0,.,0
83415T101,20110526,Solazyme Inc,SZYM,2003,12797,1,0,0,.,0
36112J107,20110608,Fusion-io Inc,FIO,2005,12865,1,0,0,.,0
87600Y106,20110608,Taomee Holdings Ltd,TAOM,2008,12878,1,0,1,7187500,0
20467A101,20110614,Compressco Partners LP,GSJK,-99,12871,0,0,1,9097257,0
698354107,20110614,Pandora Media Inc,P,2000,12873,1,0,0,.,1
06646V108,20110616,Bankrate Inc,RATE,1976,12835,0,0,0,.,1
922036207,20110622,Vanguard Health Systems Inc,VHS,1997,12879,0,0,0,.,0
497217109,20110623,KiOR Inc,KIOR,2007,12887,1,0,1,100981830,0
43739Q100,20110628,HomeAway Inc,AWAY,2005,12882,1,0,0,.,1
319850103,20110629,First Connecticut Bancorp Inc,FBNK,1851,12884,0,.,0,.,0
,20110630,IF Bancorp Inc,IROQ,-99,12920,9,.,0,.,0
857030100,20110630,State Investors Bancorp Inc,SIBC,1981,12921,0,.,0,.,0
678049107,20110713,Oiltanking Partners LP,OILT,2011,12900,0,0,1,20949901,0
83083J104,20110719,Skullcandy Inc,SKUL,2003,12922,1,0,0,.,0
98954A107,20110719,Zillow Inc,Z,2004,12927,1,0,1,26910062,1
86722A103,20110720,Suncoke Energy Inc,SXC,1962,12905,0,0,0,.,0
351793104,20110721,Francesca's Holdings Corp,FRAN,1999,12915,0,0,0,.,0
02752P100,20110726,American Midstream Partners LP,AMID,2009,12892,0,0,1,4526066,0
265504100,20110726,Dunkin Brands Group Inc,DNKN,1950,12914,0,0,0,.,0
87582Y108,20110726,Tangoe Inc,TNGO,2000,12924,1,0,0,.,0
87819P102,20110727,Teavana Holdings Inc,TEA,1997,12907,0,0,0,.,0
163086101,20110727,The Chefs Warehouse Inc,CHEF,1985,12913,0,0,0,.,0
950814103,20110727,Wesco Aircraft Holdings Inc,WAIR,1953,12908,0,0,0,.,0
12467B304,20110728,C&J Energy Services Inc,CJES,1997,12894,0,0,0,.,0
44047T109,20110728,Horizon Pharma Inc,HZNP,2010,12919,1,0,0,.,0
141337105,20110810,Carbonite Inc,CARB,2006,12960,1,0,0,.,1
80007A102,20110810,SandRidge Permian Trust,PER,-99,12957,0,0,1,18975000,0
89903T107,20110816,Tudou Holdings Ltd,TUDO,2005,12970,1,0,1,28356391,1
05573H108,20111004,BSB Bancorp Inc,BLMT,2011,13037,0,.,0,.,0
00213T109,20111011,ASB Bancorp Inc,ASBB,2011,13036,0,.,0,.,0
144702107,20111011,Carroll Bancorp Inc,CROL,-99,.,0,.,0,.,0
90347A100,20111013,Ubiquiti Networks Inc,UBNT,2003,13046,1,0,0,.,0
98933Q108,20111018,ZELTIQ Aesthetics Inc,ZLTQ,2005,13049,1,0,0,.,0
29269K100,20111102,Enduro Royalty Trust,NDRO,2011,13079,0,0,1,33000000,0
399473107,20111103,Groupon Inc,GRPN,2008,13108,1,0,1,637803328,1
760113100,20111103,Rentech Nitrogen Partners LP,RNF,2011,13093,0,0,1,38250000,0
45321L100,20111108,Imperva Inc,IMPV,2002,13080,1,0,0,.,0
165185109,20111110,Chesapeake Granite Wash Trust,CHKR,-99,13077,0,0,1,35062500,0
50214A104,20111110,LRR Energy LP,LRE,2011,13083,0,0,1,16857600,0
651511107,20111111,NewLink Genetics Corp,NLNK,1999,13111,1,0,0,.,0
34754101,20111116,Angie's List Inc,ANGI,1995,13106,1,0,0,.,1
189464100,20111116,Clovis Oncology Inc,CLVS,2009,13107,1,0,0,.,0
G27823106,20111116,Delphi Automotive PLC,DLPH,1964,13103,0,0,0,.,0
46123D205,20111116,InvenSense Inc,INVN,2003,13081,1,0,0,.,0
45882D109,20111117,Intermolecular Inc,IMI,2004,13109,1,0,0,.,0
56382Q102,20111117,Manning & Napier Inc,MN,1970,13084,0,0,1,88901000,0
57722W106,20111117,Mattress Firm Holding Corp,MFRM,1986,13110,0,0,0,.,0
25384D104,20111118,Digital Domain Media Group Inc,DDMG,1993,13078,0,0,0,.,0
,20111129,Vanguard Energy Corp,VNGEU,-99,.,0,0,1,12665822,0
586048100,20111208,Memorial Production Prtnrs LP,MEMP,2008,13163,0,1,1,20422206,0
777149105,20111208,Rose Rock Midstream LP,RRMS,-99,13133,0,1,1,16389709,0
47760A108,20111212,Jive Software Inc,JIVE,2001,13160,1,0,0,.,0
79970Y105,20111213,Sanchez Energy Corp,SN,1972,13139,0,0,0,.,0
097793103,20111214,Bonanza Creek Energy Inc,BCEI,2006,13116,2,0,0,.,0
516806106,20111214,Laredo Petroleum Holdings Inc,LPI,2006,13124,0,0,0,.,0
G60754101,20111214,Michael Kors Holdings Ltd,KORS,1981,13142,0,0,0,.,0
59560V109,20111214,Mid-Con Energy Partners LP,MCEP,-99,13162,0,0,1,17640000,0
45671U106,20111215,Inergy Midstream LP,NRGM,-99,13123,0,0,1,74330000,0
98986T108,20111215,Zynga Inc,ZNGA,2007,13169,1,0,1,699343351,1
75972A301,20120118,Renewable Energy Group Inc,REGI,2006,13201,0,0,1,28308083,0
40171V100,20120124,Guidewire Software Inc,GWRE,2001,13181,1,0,0,.,1
949485106,20120125,Wellesley Bancorp Inc,WEBK,2011,13203,0,0,0,.,0
92337C104,20120126,Verastem Inc,VSTM,2010,13202,1,0,0,.,0
90346E103,20120131,US Silica Holdings Inc,SLCA,1901,13253,0,0,0,.,0
N07831105,20120201,AVG Technologies NV,AVG,1991,13255,0,0,0,.,1
39679B103,20120201,Greenway Medical Tech Inc,GWAY,1998,13227,1,0,0,.,0
576485205,20120201,Matador Resources Co,MTDR,1988,13244,0,0,0,.,0
15130J109,20120203,Cempra Inc,CEMP,2005,13263,1,0,0,.,0
127686103,20120207,Caesars Entertainment Corp,CZR,1937,13267,0,0,0,.,0
29414B104,20120207,EPAM Systems Inc,EPAM,1993,13210,0,0,0,.,0
779268101,20120207,Roundy's Inc,RNDY,1872,13250,0,0,0,.,0
16383L106,20120208,ChemoCentryx Inc,CCXI,1997,13262,1,0,0,.,0
361202104,20120208,FX Alliance Inc,FX,2006,13222,2,0,0,.,0
36191X100,20120209,GSE Holding Inc,GSE,2004,13225,0,0,0,.,0
871561106,20120209,Synacor Inc,SYNC,1998,13280,1,0,0,.,1
43785V102,20120210,Homestreet Inc,HMST,1921,13278,0,0,0,.,0
10921T101,20120217,Brightcove Inc,BCOV,2004,13260,1,0,0,.,0
156773103,20120221,Ceres Inc,CERE,1997,13264,1,0,0,.,0
073271108,20120223,Bazaarvoice Inc,BV,2005,13261,1,0,0,.,1
743713109,20120223,Proto Labs Inc,PRLB,1999,13249,1,0,0,.,0
G6648D109,20120228,Home Loan Servicing Solutions,HLSS,2010,13277,0,0,0,.,0
985817105,20120301,Yelp Inc,YELP,2004,13318,1,0,1,59873181,1
63861C109,20120307,Nationstar Mortgage Hldg Inc,NSM,1994,13299,0,0,0,.,0
01973R101,20120314,Allison Transmission Hldg Inc,ALSN,1915,13284,0,0,0,.,0
24802Y105,20120314,Demandware Inc,DWRE,2004,13292,1,0,0,.,1
55405Y100,20120314,M/A-COM Technology Hldg,MTSI,1952,13326,2,0,0,.,0
M20782104,20120321,CaesarStone Sdot-Yam Ltd,CSTE,1987,13321,0,0,0,.,0
30064K105,20120321,ExactTarget Inc,ET,2000,13294,1,0,0,.,0
92210H105,20120321,Vantiv Inc,VNTV,1970,13314,0,0,1,213398000,1
92763W103,20120322,Vipshop Holdings Ltd,VIPS,2008,13315,1,0,1,50569283,1
966388100,20120322,Whiting USA Trust II,WHZ,2011,13317,0,0,1,18400000,0
03600T104,20120327,Annie's Inc,BNNY,2004,13285,0,0,0,.,0
75902K106,20120327,Regional Management Corp,RM,1987,13302,0,0,0,.,0
92857F107,20120327,Vocera Communications Inc,VCRA,2000,13316,1,0,0,.,0
12769A103,20120328,CafePress Inc,PRSS,1999,13329,1,0,0,.,1
590328100,20120328,Merrimack Pharmaceuticals Inc,MACK,1993,13325,1,0,0,.,0
60040N105,20120328,Millennial Media Inc,MM,2006,13298,1,0,0,.,1
76169B102,20120328,Rexnord Corp,RXN,1950,13305,0,0,0,.,0
29355A107,20120329,Enphase Energy Inc,ENPH,2006,13323,1,0,0,.,0
G37585109,20120329,Gaslog Ltd,GLOG,2003,13319,0,0,0,.,0
29482P100,20120410,Erickson Air-Crane Inc,EAC,1971,13373,0,0,0,.,0
34984V100,20120411,Forum Energy Technologies Inc,FET,1989,13337,0,0,0,.,0
55345K103,20120411,MRC Global Inc,MRC,1981,13343,0,0,0,.,0
674001201,20120411,Oaktree Capital Group LLC,OAK,1995,13352,0,0,1,30576487,0
25383B109,20120417,Digital Cinema Destinations,DCIN,2010,13372,0,0,1,4480507,0
80007V106,20120417,SandRidge Mississippian,SDR,2011,13365,0,0,1,49725000,0
848637104,20120418,Splunk Inc,SPLK,2003,13379,1,0,0,.,0
89969Q104,20120418,Tumi Holdings Inc,TUMI,1975,13367,0,0,0,.,0
45672H104,20120419,Infoblox Inc,BLOX,1999,13342,1,0,0,.,1
59804T100,20120419,Midstates Petroleum Co Inc,MPO,1993,13349,0,0,0,.,0
743424103,20120419,Proofpoint Inc,PFPT,2002,13377,1,0,0,.,1
185064102,20120424,Clearsign Combustion Corp,CLIR,2008,13369,0,0,0,.,0
29413T106,20120424,Envivio Inc,ENVI,2000,13374,1,0,0,.,0
28014Q107,20120427,Edgen Group Inc,EDG,1983,13336,0,0,1,42181668,0
868459108,20120430,Supernus Pharmaceuticals Inc,SUPN,2005,13410,0,0,0,.,0
29977G102,20120502,EverBank Financial Corp,EVER,2004,13384,0,0,0,.,0
694103102,20120502,Pacific Coast Oil Trust,ROYT,-99,13388,0,0,1,38583158,0
14309L102,20120502,The Carlyle Group LP,CG,1987,13405,0,0,1,304500000,0
71672U101,20120503,PetroLogistics LP,PDH,2007,13391,0,0,1,139000000,0
886885102,20120503,Tilly's Inc,TLYS,1982,13399,0,0,1,28800000,0
05070J102,20120509,Audience Inc,ADNC,2000,13402,1,0,0,.,0
930427109,20120509,WageWorks Inc,WAGE,2000,13400,1,0,0,.,0
281736108,20120510,Edwards Group Ltd,EVAC,1919,13406,0,0,1,12500000,0
451730105,20120510,Ignite Restaurant Group Inc,IRG,1991,13408,0,0,0,.,0
30303M102,20120517,Facebook Inc,FB,2004,13407,1,0,1,2138085037,1
26885B100,20120626,EQT Midstream Partners LP,EQM,2012,13432,0,0,1,19214718,0
881569107,20120627,Tesaro Inc,TSRO,2010,13456,1,0,0,.,0
300614500,20120628,Exa Corp,EXA,1991,13454,1,0,0,.,0
81762P102,20120628,ServiceNow Inc,NOW,2004,13447,1,0,0,.,1
30263Y104,20120710,FS Bancorp Inc,FSBW,-99,13528,0,0,0,.,0
437872104,20120710,Hometrust Bancshares Inc,HTBI,-99,13534,0,0,0,.,0
372590109,20120711,Georgetown Bancorp Inc,GTWN,-99,13529,0,0,0,.,0
26658A107,20120718,Durata Therapeutics Inc,DRTX,2009,13525,1,0,0,.,0
33829M101,20120718,Five Below Inc,FIVE,2002,13527,2,0,0,.,0
486577109,20120719,KAYAK Software Corp,KYAK,2004,13535,1,0,1,38197597,1
697435105,20120719,Palo Alto Networks Inc,PANW,2005,13511,1,0,0,.,0
171604101,20120723,Chuy's Holdings Inc,CHUY,1982,13520,0,0,0,.,0
63888U109,20120724,Natural Grocers by Vitamin Cot,NGVC,1958,13508,0,0,0,.,0
29788A104,20120725,E2open Inc,EOPN,2000,13526,1,0,0,.,0
44915N101,20120725,Hyperion Therapeutics Inc,HPTX,2006,13533,1,0,0,.,0
665826103,20120725,Northern Tier Energy LP,NTI,2011,13509,0,0,1,91915000,0
245077102,20120726,Del Frisco's Restaurant Grp LL,DFRG,1981,13524,0,0,0,.,0
290139104,20120802,Eloqua Inc,ELOQ,2000,13551,1,0,0,.,0
379577208,20120802,Globus Medical Inc,GMED,2003,13543,1,0,1,90388441,0
094235108,20120808,Bloomin' Brands Inc,BLMN,1987,13548,0,0,0,.,0
71366R703,20120808,Peregrine Semiconductor Corp,PSMI,1990,13560,1,0,0,.,0
G5784H106,20120809,Manchester United PLC,MANU,1878,13547,0,0,1,163685700,0
71377E105,20120809,Performant Financial Corp,PFMT,1976,13559,0,0,0,.,0
428337109,20120815,Hi-Crush Partners LP,HCLP,2012,13544,0,0,1,27280702,0
83607A100,20120815,Sound Financial Bancorp Inc,SFBC,2012,13561,0,0,0,.,0
139794101,20120919,Capital Bank Financial Corp,CBF,2009,13594,0,0,1,55848211,0
633707104,20120919,National Bank Holdings Corp,NBHC,2009,13579,2,1,1,52191239,0
869239103,20120919,Susser Petroleum Partners LP,SUSP,-99,13584,0,0,1,21878872,0
897888103,20120919,Trulia Inc,TRLA,2005,13585,1,0,0,.,1
40053C105,20120925,Grupo Financiero Santander,SANME,1991,13576,0,0,1,6786394913,0
74758T105,20120927,Qualys Inc,QLYS,1999,13600,1,0,0,.,1
866142102,20120927,Summit Midstream Partners LP,SMLP,2009,13583,0,0,1,49816020,0
53224V100,20121002,LifeLock Inc,LOCK,2005,13616,1,0,0,.,1
08579W103,20121003,Berry Plastics Group Inc,BERY,1982,13604,0,0,0,.,0
550678106,20121003,Luxfer Holdings PLC,LXFR,1998,13617,0,0,1,13103613,0
556777100,20121003,Madison County Financial Inc,MCBK,2012,13649,0,0,0,.,0
G35569105,20121004,Fleetmatics Group PLC,FLTX,2004,13632,0,0,0,.,0
75915K101,20121004,Regulus Therapeutics Inc,RGLS,2007,13652,0,0,0,.,0
G037AX101,20121009,Ambarella Inc,AMBA,2004,13634,1,0,0,.,0
G0335L102,20121010,Amira Nature Foods Ltd,ANFI,1994,13631,0,0,0,.,0
407015106,20121010,Hamilton Bancorp Inc,HBK,2012,13642,0,0,0,.,0
45845P108,20121010,Intercept Pharmaceuticals Inc,ICPT,2002,13643,1,0,0,.,0
501570105,20121010,KYTHERA Biopharmaceuticals Inc,KYTH,2004,13644,1,0,0,.,0
75605Y106,20121010,Realogy Holdings Corp,RLGY,1906,13622,0,0,0,.,0
825690100,20121010,Shutterstock Inc,SSTK,2007,13625,1,0,0,.,1
25278X109,20121011,Diamondback Energy Inc,FANG,2007,13641,0,0,0,.,0
535782106,20121011,Linn Co LLC,LNCO,2003,13647,0,0,0,.,0
98138H101,20121011,Workday Inc,WDAY,2005,13628,1,0,1,163702531,0
591517206,20121012,Methes Energies International,MEILU,2007,13695,0,0,1,0,0
Y7545W109,20121018,Seadrill Partners LLC,SDLP,2010,13633,0,0,1,41358375,0
524814100,20121024,Lehigh Gas Partners LP,LGP,1992,13615,0,0,1,7525000,0
55336V100,20121025,MPLX LP,MPLX,-99,13618,0,0,1,39546515,0
966244105,20121026,The WhiteWave Foods Co,WWAV,1977,13627,0,0,1,173000000,0
24664T103,20121101,Delek Logistics Partners LP,DKL,-99,13681,0,0,1,0,0
761283100,20121101,Restoration Hardware Hldg Inc,RH,1987,13687,0,0,1,36971500,0
84130C100,20121101,Southcross Energy Partners LP,SXE,-99,13691,0,0,1,0,0
04962H100,20121107,Atossa Genetics Inc,ATOS,2009,13693,0,0,0,.,0
781220108,20121115,Ruckus Wireless Inc,RKUS,2004,13690,1,0,0,.,0
02052T109,20121119,Alon USA Partners LP,ALDW,2012,13678,0,0,1,62500000,0
98426T106,20121120,YY Inc,YY,2005,13701,1,0,1,54361661,1
95825R103,20121206,Western Gas Equity Partners LP,WGP,-99,13738,0,0,1,218895515,0
69318G106,20121212,PBF Energy Inc,PBF,1958,13730,0,1,1,96539816,0
83416T100,20121212,SolarCity Corp,SCTY,2006,13711,1,0,0,.,0
90290N109,20130114,USA Compression Partners LP,USAC,2008,13749,0,0,1,29690996,0
12663P107,20130116,CVR Refining LP,CVRR,2012,13740,0,0,1,151200000,0
G66721104,20130117,Norwegian Cruise Line Hldg Ltd,NCLH,1966,13760,0,0,0,.,0
86722Y101,20130117,SunCoke Energy Partners LP,SXCP,2012,13747,0,0,1,31419394,0
109194100,20130125,Bright Horizons Family Sol,BFAM,1986,13739,0,0,0,.,0
53630M108,20130125,LipoScience Inc,LIPO,1994,13759,1,0,0,.,0
85858C107,20130128,Stemline Therapeutics Inc,STML,2003,13761,1,0,0,.,0
87265H109,20130130,TRI Pointe Homes Inc,TPH,2009,13748,0,0,0,.,0
48344T100,20130131,KaloBios Pharmaceuticals Inc,KBIO,2000,13755,1,0,0,.,0
98978V103,20130131,Zoetis Inc,ZTS,1952,13788,0,0,1,500000000,0
09739D100,20130205,Boise Cascade Co,BCC,1931,13766,0,0,0,.,0
302104104,20130206,ExOne Co,XONE,2005,13799,0,0,0,.,0
42225K106,20130207,Health Ins Innovations Inc,HIIQ,2003,13794,0,0,1,13333334,0
64881E109,20130207,New Source Energy Partners LP,NSLP,2012,13773,0,0,1,7350000,0
20786U101,20130211,ConnectOne Bancorp Inc,CNOB,2005,13791,0,0,0,.,0
98419Q101,20130214,Xoom Corp,XOOM,2001,13800,1,0,0,.,1
74312Y103,20130305,Professional Diversity Network,IPDN,2003,13828,0,0,0,.,1
04316A108,20130306,Artisan Partners Asset Mgmt In,APAM,1994,13802,0,0,1,70586743,0
82817Q103,20130312,Silver Spring Networks Inc,SSNI,2002,13819,1,0,0,.,0
607525102,20130319,Model N Inc,MODN,1999,13816,1,0,0,.,0
88165N105,20130319,Tetraphase Pharmaceuticals Inc,TTPH,2006,13829,1,0,0,.,0
29251M106,20130320,Enanta Pharmaceuticals Inc,ENTA,1995,13825,1,0,0,.,0
56804T106,20130321,Marin Software Inc,MRIN,2006,13812,1,0,0,.,0
952355204,20130322,West Corp,WSTC,1986,13830,0,0,0,.,0
62945V208,20130327,NV5 Holdings Inc,NVEE.,2011,14166,0,0,1,3600000,0
72348P104,20130328,Pinnacle Foods,PF,1867,13818,0,0,0,.,0
45384B106,20130402,Independent Bank Group Inc,IBTX,2013,13877,0,0,0,.,0
13739U10,20130405,Cancer Genetics,CGIX,1999,14094,0,0,0,.,0
Y48125101,20130409,KNOT Offshore Partners LP,KNOP,2013,13867,0,0,1,0,0
87724P106,20130409,Taylor Morrison Home Corp,TMHC,1936,13862,0,0,1,126594764,0
95727P106,20130409,Westbury Bancorp Inc,WBB,2012,13885,0,0,0,.,0
16934W106,20130410,Chimerix Inc,CMRX,2000,13870,1,0,0,.,0
30040P103,20130411,Evertec Inc,EVTC,1988,13837,0,0,0,.,0
68217A103,20130411,Omthera Pharmaceuticals Inc,OMTH,2008,13882,1,0,0,.,0
751198102,20130411,Rally Software Dvlp Corp,RALY,2002,13858,1,0,0,.,0
30603D109,20130416,Fairway Group Holdings Corp,FWM,1933,13874,0,0,1,41282328,0
L5140P101,20130417,Intelsat SA,I,1964,13866,0,0,0,.,0
87509U106,20130417,Taminco Corp,TAM,1993,13861,0,0,0,.,0
09238E104,20130418,Blackhawk Network Holdings Inc,HAWK,2001,13875,0,0,1,51936135,0
81282V100,20130418,SeaWorld Entertainment Inc,SEAS,1959,13860,0,0,0,.,0
45685E106,20130501,ING US Inc,VOYA,1999,13904,0,0,0,.,0
45824V100,20130502,Insys Therapeutics Inc,INSY,1990,82831,0,0,0,.,0
74735M108,20130502,QIWI PLC,QIWI,2007,13941,0,0,1,52500000,1
23247W104,20130508,Cyan Inc,CYNI,2006,13891,1,0,0,.,0
29102H108,20130508,Emerge Energy Services LP,EMES,2012,13895,0,0,1,23219680,0
70932B101,20130508,PennyMac Finl Svcs Inc,PFSI,2008,13908,2,0,1,74222282,0
74876Y101,20130508,Quintiles Transnational Hold,Q,1982,13911,0,0,0,.,0
756207106,20130508,Receptos Inc,RCPT,2008,13942,1,0,0,.,0
89678F100,20130508,TriState Capital Holdings Inc,TSC,2007,13943,0,0,0,.,0
09072Q205,20130509,BioAmber Inc,BIOA.,2008,13977,1,0,1,18412815,0
32115D106,20130509,First NBC Bank Holding Co,NBCB,2006,13934,0,0,0,.,0
874697105,20130513,Tallgrass Energy Partners LP,TEP,-99,13915,0,0,1,0,0
02318X100,20130515,Ambit Biosciences Corp,AMBI,2000,13920,1,0,0,.,0
552074700,20130515,William Lyon Homes Inc,WLH,1954,13906,0,0,1,31437514,0
57063L107,20130516,Marketo Inc,MKTO,2010,13932,1,0,0,.,0
87336U105,20130516,Tableau Software Inc,DATA,2004,13914,1,0,1,58744508,0
M2239P109,20130521,Alcobra Ltd,ADHD,2008,13918,0,0,0,.,0
737010110,20130521,Portola Pharmaceuticals Inc,PTLA,2003,13940,1,0,0,.,0
159179100,20130522,ChannelAdvisor Corp,ECOM,2001,13890,1,0,0,.,0
N22035104,20130522,Constellium NV,CSTM,1980,13917,0,0,1,150027055,0
72941W100,20130522,Ply Gem Holdings Inc,PGEM,1943,13909,0,0,0,.,0
37953G103,20130523,Global Brass & Copper Holdings,BRSS,1901,13903,0,0,0,.,0
29428V104,20130530,Epizyme Inc,EPZM,2007,13924,1,0,0,.,0
53225G102,20130605,LightInTheBox Hldg Co Ltd,LITB,2007,13999,1,0,1,45653865,1
74937W102,20130605,RCS Capital Corp,RCAP,2008,14004,0,0,1,26500000,0
883211104,20130606,Textura Corp,TXTR,2004,14005,0,0,0,.,0
37518B102,20130611,Gigamon Inc,GIMO,2004,13992,1,0,0,.,0
222070203,20130612,Coty Inc,COTY,1904,13983,0,0,1,382830520,0
09609G100,20130618,bluebird bio Inc,BLUE,1992,13947,1,0,0,.,0
69366J200,20130619,PTC Therapeutics Inc,PTCT,1998,13967,1,0,0,.,0
897871109,20130619,Truett-Hurst Inc,THST,2007,13970,0,0,1,6802644,0
38046C109,20130620,Gogo Inc,GOGO,2008,13956,1,0,0,.,1
29664W105,20130625,Esperion Therapeutics Inc,ESPR,1998,13954,1,0,0,.,0
G57279104,20130625,Luxoft Holding Inc,LXFT,2000,14010,0,0,1,32639115,0
63009R109,20130625,NanoString Technologies Inc,NSTG,2003,13962,1,0,0,.,0
03874P101,20130626,Aratana Therapeutics Inc,PETX,2010,13966,1,0,0,.,0
12514G108,20130626,CDW Corp,CDW,1984,13949,0,0,0,.,1
40416M105,20130626,HD Supply Holdings Inc,HDS,1933,13957,0,0,0,.,0
828359109,20130626,Silvercrest Asset Management,SAMG,2002,13969,0,0,1,11968603,0
89484Q100,20130626,Tremor Video Inc,TRMR,2005,14006,1,0,0,.,1
N71546100,20130627,Prosensa Holding BV,RNA,1997,13968,0,0,0,.,0
655408105,20130628,Noodles & Co,NDLS,1995,13959,0,0,1,29399697,0
62942X108,20130716,NRG Yield Inc,NYLD,1982,14030,0,0,1,68186250,0
68234X102,20130717,OncoMed Pharmaceuticals Inc,OMED,2007,14055,1,0,0,.,0
90265Y106,20130717,UCP Inc,UCP,2004,14042,0,0,1,18343100,0
25272T104,20130718,Diamond Resorts International,DRII,1996,14017,0,0,0,.,0
76132B101,20130718,RetailMeNot Inc,SALE,2007,14057,1,0,0,.,1
718549207,20130722,Phillips 66 Partners LP,PSXP,2013,14035,0,0,1,0,0
00847X104,20130723,Agios Pharmaceuticals Inc,AGIO,2007,14044,1,0,0,.,0
42237K102,20130723,Heat Biologics Inc,HTBX,2008,14051,1,0,0,.,0
48019R108,20130723,Jones Energy Inc,JONE,1988,14026,0,0,1,50836333,0
15117V109,20130724,Cellular Dynamics Intl Inc,ICEL,2007,14052,1,0,0,.,0
20600T108,20130724,Conatus Pharmaceuticals Inc,CNAT,2005,14046,1,0,0,.,0
68232V108,20130724,Onconova Therapeutics Inc,ONTX,1998,14056,0,0,0,.,0
